gene,cosine_Stim8hr,pearson_8,n_downstream_8,cosine_Stim48hr,pearson_48,n_downstream_48,cosine_mean,cosine_min,n_downstream_max,rank,n_downstream_Stim8hr,n_downstream_Stim48hr,nd_min,anchor
PPP3R1,-0.1737959190504594,-0.158911038602944,612,-0.157490334734279,-0.13918713799668828,522,-0.1656431268923692,-0.1737959190504594,612,786,612.0,522.0,522.0,GATA3
OST4,-0.17249782262787622,-0.15799963829542094,97,-0.15903353688373129,-0.14341702220351318,114,-0.16576567975580375,-0.17249782262787622,114,787,97.0,114.0,97.0,GATA3
WNK1,-0.24254653556548605,-0.2307683656576517,376,-0.09041149682722953,-0.07926689300288504,98,-0.1664790161963578,-0.24254653556548605,376,788,376.0,98.0,98.0,GATA3
DEF6,-0.1567777976270104,-0.14716269630244905,59,-0.1815869218303866,-0.17373664140268227,22,-0.1691823597286985,-0.1815869218303866,59,789,59.0,22.0,22.0,GATA3
NAA30,-0.1546247865294641,-0.13130445453809264,2084,-0.18678273293724848,-0.16944448027891268,648,-0.17070375973335628,-0.18678273293724848,2084,790,2084.0,648.0,648.0,GATA3
ZMYND8,-0.1826365451525745,-0.17917473846942794,54,-0.15972124554579337,-0.17491773794389015,36,-0.17117889534918393,-0.1826365451525745,54,791,54.0,36.0,36.0,GATA3
NRBP1,-0.2908424972815102,-0.2883287868530238,627,-0.05494829235957349,-0.07061029567093226,750,-0.17289539482054184,-0.2908424972815102,750,792,627.0,750.0,627.0,GATA3
WASF2,-0.2608778441291489,-0.2569187454450157,41,-0.09199686157927013,-0.09244684859256241,168,-0.1764373528542095,-0.2608778441291489,168,793,41.0,168.0,41.0,GATA3
COP1,-0.21520481162584834,-0.1967771383189619,212,-0.13931458949325592,-0.13816197750112102,39,-0.17725970055955215,-0.21520481162584834,212,794,212.0,39.0,39.0,GATA3
BRK1,-0.2750821061704269,-0.25771955990481354,1276,-0.08190605052177138,-0.06869672609854914,425,-0.17849407834609915,-0.2750821061704269,1276,795,1276.0,425.0,425.0,GATA3
BAHD1,-0.15859468969690324,-0.14195824014010766,95,-0.20179625959769218,-0.18284514893529707,392,-0.1801954746472977,-0.20179625959769218,392,796,95.0,392.0,95.0,GATA3
RPRD2,-0.15963275013295414,-0.15291735405957815,1822,-0.20299938795495895,-0.1891103454373783,2754,-0.18131606904395653,-0.20299938795495895,2754,797,1822.0,2754.0,1822.0,GATA3
MIOS,-0.1458032576471146,-0.12096290974205427,424,-0.2171422765497365,-0.20166186116877494,767,-0.18147276709842555,-0.2171422765497365,767,798,424.0,767.0,424.0,GATA3
CAPZA1,-0.20943902248679994,-0.21151354343596415,54,-0.16075613270620118,-0.14737001812263556,52,-0.18509757759650056,-0.20943902248679994,54,799,54.0,52.0,52.0,GATA3
MYO9A,-0.2047463980459227,-0.1975669342431936,364,-0.16812663778953568,-0.154896583213777,526,-0.1864365179177292,-0.2047463980459227,526,800,364.0,526.0,364.0,GATA3
CROT,-0.3018138516027203,-0.28321074272279917,282,-0.07294332058407457,-0.0662400298414648,45,-0.18737858609339741,-0.3018138516027203,282,801,282.0,45.0,45.0,GATA3
FNBP4,-0.13303862371181277,-0.10866782353291976,883,-0.24410914139056838,-0.2412005567568112,538,-0.18857388255119056,-0.24410914139056838,883,802,883.0,538.0,538.0,GATA3
SCAF4,-0.21838070162997694,-0.21824074575292543,234,-0.15877336217041102,-0.14276947334472617,599,-0.18857703190019398,-0.21838070162997694,599,803,234.0,599.0,234.0,GATA3
NCKAP1L,-0.3039316912821163,-0.28876250118619967,1358,-0.0758883702223009,-0.07302657887018964,589,-0.18991003075220858,-0.3039316912821163,1358,804,1358.0,589.0,589.0,GATA3
MED23,-0.16276901567731245,-0.14515184462939545,1011,-0.23048906728936844,-0.2236146712893531,366,-0.19662904148334043,-0.23048906728936844,1011,805,1011.0,366.0,366.0,GATA3
RASGRP1,-0.2862428228264821,-0.2674090988659181,992,-0.1275305244751632,-0.11488704709308033,308,-0.20688667365082264,-0.2862428228264821,992,806,992.0,308.0,308.0,GATA3
ATP23,-0.21832905456033871,-0.198574368687115,66,-0.198905332287582,-0.19257174055704607,96,-0.20861719342396035,-0.21832905456033871,96,807,66.0,96.0,66.0,GATA3
NCAPG2,-0.275083785894519,-0.25326581079449384,1696,-0.1453408738678164,-0.12581381766827376,1178,-0.2102123298811677,-0.275083785894519,1696,808,1696.0,1178.0,1178.0,GATA3
CDK13,-0.20918041450709388,-0.2053385724103703,671,-0.2172436851999622,-0.20642602255673395,889,-0.21321204985352804,-0.2172436851999622,889,809,671.0,889.0,671.0,GATA3
UBE2F,-0.20351540541576577,-0.20183173578202201,101,-0.23053853680337846,-0.21977458517270054,26,-0.21702697110957211,-0.23053853680337846,101,810,101.0,26.0,26.0,GATA3
CMTM7,-0.3063459958217548,-0.29416491076609985,46,-0.13775914179153254,-0.1342997120825728,91,-0.22205256880664367,-0.3063459958217548,91,811,46.0,91.0,46.0,GATA3
COG6,-0.18332650484089189,-0.1619088317867556,1161,-0.26121728054142135,-0.2474502213511564,671,-0.2222718926911566,-0.26121728054142135,1161,812,1161.0,671.0,671.0,GATA3
POC1B,-0.1988927719573042,-0.18541149152099776,28,-0.2527915813703482,-0.24074224642866734,28,-0.2258421766638262,-0.2527915813703482,28,813,28.0,28.0,28.0,GATA3
ZNF384,-0.18716133742990393,-0.18599966650538183,35,-0.2721323286940091,-0.27202469876227,69,-0.22964683306195652,-0.2721323286940091,69,814,35.0,69.0,35.0,GATA3
ELP6,-0.2298196540456173,-0.22286541520133174,55,-0.26344380365840414,-0.2541515155376276,37,-0.24663172885201073,-0.26344380365840414,55,815,55.0,37.0,37.0,GATA3
TMED9,-0.3282521734067169,-0.31065199937926474,2576,-0.17063099833231843,-0.15212501308165355,517,-0.24944158586951767,-0.3282521734067169,2576,816,2576.0,517.0,517.0,GATA3
MEN1,-0.33860447140383665,-0.3235314448192681,1315,-0.19894686562348357,-0.1804634599944816,2156,-0.2687756685136601,-0.33860447140383665,2156,817,1315.0,2156.0,1315.0,GATA3
PSIP1,-0.3869271980493706,-0.375270435331133,262,-0.2625561088749111,-0.2538059132850583,486,-0.32474165346214084,-0.3869271980493706,486,818,262.0,486.0,262.0,GATA3
TOR1A,-0.41227594365693004,-0.40222667622354025,28,-0.31892163928436773,-0.3112781254479874,58,-0.3655987914706489,-0.41227594365693004,58,819,28.0,58.0,28.0,GATA3
